matchid,accountid,assists,deaths,denies,firstblood,gpm,herodamage,heroheal,heroid,kills,last_hits,level,obsplaced,rune_pickups,kpm,senplaced,towerdamage,killbytower,xpm,name,duration,radiwin,win,totalgold,totalxp,kda,neukill,towerkill,courkill,lanekill,herokill,obskill,senkill,roshankill,necrokill,ancikill,obsuse,senuse,roam,obspurch,senpurch,tppurch,tenxp,tengold,tendn,tefipar,laneff,apm
3563837364,106573901,15,6,16,0,565,41305,0,52,11,368,25,0,13,0.24812030075187969,0,3300,2,620,No[o]ne-,2660,True,0,25048,27486,3,99,2,0,277,11,0,0,0,0,0,0,0,False,0,0,8,2067,2043,14,0.8125,0.6141162276291977,432
3563757526,106573901,12,3,18,0,576,24767,0,7,12,251,24,0,16,0.3596403596403596,0,1555,2,768,No[o]ne-,2002,False,1,19219,25625,6,26,2,0,148,12,0,0,0,0,7,0,0,False,0,0,6,3173,2887,14,0.6857143,0.9350492660365977,452
3562171562,106573901,10,2,19,0,515,21241,0,43,5,270,24,0,8,0.1168679392286716,0,7314,2,585,No[o]ne-,2567,False,1,22033,25028,5,58,2,0,220,5,0,0,0,0,3,0,0,False,0,0,10,2890,2536,15,0.5,0.7474361552382868,399
3562093731,106573901,12,2,34,0,556,22772,0,20,7,278,23,0,12,0.17500000000000002,0,3729,2,595,No[o]ne-,2400,False,1,22240,23800,6,79,2,0,221,7,2,0,1,0,31,0,0,False,0,0,7,2138,2389,15,0.7037037,0.6879147395938066,417
3562026562,106573901,11,2,12,1,517,18222,0,9,11,185,19,0,8,0.32273838630806845,0,2945,3,485,No[o]ne-,2045,False,1,17621,16530,7,45,3,0,140,11,1,3,0,0,0,0,0,False,0,0,7,2560,2820,7,0.7096774,0.9648099738588377,415
3561952591,106573901,2,3,13,0,408,7554,748,54,4,152,16,0,6,0.15296367112810708,0,0,0,446,No[o]ne-,1569,True,0,10669,11662,1,39,0,0,122,4,0,0,0,0,3,0,0,False,0,0,7,1899,2075,8,0.5,0.6738387291373417,398
3560422984,106573901,4,1,24,0,578,9489,0,49,6,159,16,0,13,0.22670025188916876,0,8216,5,466,No[o]ne-,1588,True,1,15297,12333,5,12,5,0,163,6,0,0,0,0,1,0,0,False,0,0,5,3206,2452,15,0.5263158,0.8109792881560426,417
3560337697,106573901,11,3,11,0,684,42723,0,19,18,261,25,0,17,0.4915794264906691,0,6033,1,800,No[o]ne-,2197,False,1,25045,29293,7,76,1,0,186,18,0,0,1,0,24,0,0,False,0,0,9,3113,2611,6,0.85294116,0.7625175950130706,413
3552694103,106573901,14,6,40,0,799,91886,0,35,13,755,25,0,12,0.19766852508869742,0,8570,6,608,No[o]ne-,3946,True,0,52547,39986,3,127,6,0,642,13,1,1,2,0,38,0,0,False,0,0,14,2484,2369,15,0.84375,0.6635833500904886,342
3552645913,106573901,11,2,33,0,643,13143,0,15,7,282,23,0,4,0.20833333333333331,0,9551,7,680,No[o]ne-,2016,False,1,21604,22848,6,45,7,0,254,7,0,0,0,0,3,0,0,False,0,0,9,3505,2762,24,0.64285713,0.8306857027950935,433
3549219773,106573901,7,7,48,0,516,34507,0,75,8,260,22,0,7,0.19793814432989693,0,1878,2,543,No[o]ne-,2425,True,0,20855,21946,1,32,2,0,267,8,0,0,1,0,5,0,0,False,0,0,12,2851,2174,17,0.71428573,0.7375829479187613,365
3549168535,106573901,11,0,66,0,699,26188,0,74,13,213,24,0,6,0.4047742605085625,0,5192,1,795,No[o]ne-,1927,False,1,22449,25532,24,8,1,0,258,12,3,1,0,0,0,0,0,False,0,0,2,2742,2510,28,0.6666667,0.8147999195656546,529
3542800810,106573901,5,3,46,0,402,6394,0,3,3,152,18,1,5,0.09268795056642636,0,2918,4,441,No[o]ne-,1942,True,0,13011,14273,2,26,4,0,164,3,0,0,0,0,0,1,0,False,0,0,5,2980,2469,23,0.61538464,0.8065553991554394,428
3542359881,106573901,12,3,23,0,608,27584,0,9,16,268,25,1,14,0.38678485092667203,2,8673,3,658,No[o]ne-,2482,False,1,25150,27219,7,45,3,1,232,16,0,2,1,0,9,1,1,False,0,0,13,2393,2368,13,0.7777778,0.7233058515986326,406
3540802315,106573901,4,3,28,0,560,19178,0,39,5,305,24,0,16,0.13094718463553034,0,368,0,648,No[o]ne-,2291,False,0,21382,24742,2,36,0,0,280,5,0,0,0,2,1,0,0,False,0,0,14,2642,2287,17,0.8181818,0.7629197667403982,411
3540681433,106573901,7,9,29,0,628,65103,0,9,10,628,25,0,19,0.1529831718510964,0,8045,6,612,No[o]ne-,3922,False,0,41050,40004,1,135,6,0,497,11,1,0,1,0,14,0,0,False,0,0,14,2689,2306,13,0.56666666,0.7305449426905288,376
3540529925,106573901,11,3,16,1,711,28615,0,12,12,447,25,0,29,0.24498128615175227,0,8693,4,680,No[o]ne-,2939,False,1,34827,33308,5,104,4,0,269,12,1,1,0,0,23,0,0,False,0,0,4,3174,3312,12,0.71875,0.9227830283531068,390
3540395141,106573901,12,3,36,0,607,30005,0,39,4,328,25,0,35,0.08701957940536621,0,1192,0,657,No[o]ne-,2758,True,1,27901,30200,4,78,0,1,268,4,0,0,0,0,6,0,0,False,0,0,5,2373,2236,21,0.6956522,0.7558817615121657,396
3540226851,106573901,9,5,41,0,514,39590,0,47,11,333,25,0,6,0.22103148024112523,0,2383,3,578,No[o]ne-,2986,False,0,25580,28765,3,39,3,0,312,11,0,0,0,0,5,0,0,False,0,0,12,3223,2254,24,0.95238096,0.6553388296802735,408
3530486844,106573901,14,3,30,0,626,30432,0,47,13,310,25,0,6,0.31746031746031744,0,8229,3,674,No[o]ne-,2457,True,1,25634,27600,6,75,3,0,253,13,0,0,2,0,11,0,0,False,0,0,10,2970,1957,14,0.7105263,0.6969636034586768,376
3530401688,106573901,11,1,34,1,721,39173,0,35,16,425,25,0,5,0.37989711119905023,0,9330,3,667,No[o]ne-,2527,True,1,30366,28091,13,111,3,0,329,16,3,2,1,0,15,0,0,False,0,0,13,2984,2782,22,0.8181818,0.8107782022923788,372
3529812480,106573901,11,0,16,1,706,17406,462,4,8,411,25,0,8,0.19480519480519481,0,6229,6,715,No[o]ne-,2464,True,1,28993,29362,19,80,6,0,285,8,0,0,1,0,11,0,0,False,0,1,10,2041,1920,9,0.54285717,0.6466921375427307,426
3529685872,106573901,8,6,7,0,474,16031,0,49,3,277,21,0,7,0.08478568064060292,0,0,0,555,No[o]ne-,2123,False,0,16771,19637,1,27,0,0,220,3,1,0,0,0,8,0,0,False,0,0,10,2057,1900,2,0.6111111,0.5966217574904484,438
3529546799,106573901,12,5,33,0,718,27802,0,12,10,438,25,0,18,0.2247191011235955,0,6580,3,632,No[o]ne-,2670,False,1,31951,28124,3,112,3,0,285,10,1,0,1,0,27,0,0,False,0,0,4,3480,2745,26,0.84615386,0.9018700985320732,366
3525994644,106573901,9,1,15,1,692,25457,0,95,10,498,25,0,18,0.21246458923512748,2,12031,4,803,No[o]ne-,2824,True,1,32570,37794,9,109,4,0,265,10,2,1,3,0,34,0,2,False,0,0,5,3510,2804,7,0.61290324,0.9147395938065555,430
3525840237,106573901,16,6,3,0,1024,71096,0,73,6,848,25,0,22,0.10078387458006718,0,7661,4,739,No[o]ne-,3572,True,0,60962,43995,3,286,4,0,445,6,0,0,1,0,43,0,0,False,0,0,1,4172,4742,3,0.6666667,1.593404383671828,390
3525706372,106573901,14,2,26,0,561,24892,0,39,11,274,24,0,13,0.2848511005610703,0,3005,0,656,No[o]ne-,2317,True,1,21663,25332,8,25,0,0,260,11,1,0,0,0,1,0,0,False,0,0,13,2709,2094,10,0.625,0.5553991554393726,439
3524404781,106573901,15,2,19,0,615,14328,0,43,8,229,21,0,13,0.2718006795016988,0,5550,2,680,No[o]ne-,1766,True,1,18101,20014,7,43,2,0,198,8,0,0,0,0,3,0,0,False,0,0,6,3609,2582,16,0.76666665,0.8091695153830686,447
3492992150,106573901,11,3,9,0,750,32604,0,12,16,474,25,0,13,0.3632236095346198,0,6305,4,737,No[o]ne-,2643,True,1,33037,32464,6,55,4,0,344,16,1,0,0,0,8,0,0,False,0,0,7,3104,2989,7,0.7941176,0.9617936859038809,388
3492923816,106573901,7,3,8,0,683,18979,0,49,9,329,25,0,11,0.2515137401024685,0,9681,6,758,No[o]ne-,2147,True,1,24440,27123,4,126,6,0,192,9,0,0,0,0,42,0,0,False,0,0,9,2640,2032,2,0.5925926,0.7114417856424693,414
3485007131,106573901,8,4,4,1,581,21180,0,82,12,442,25,0,13,0.24473147518694766,0,6104,2,839,No[o]ne-,2942,True,1,28488,41138,4,219,2,0,135,12,0,1,1,0,27,0,0,False,0,0,12,2869,2695,3,0.6451613,0.8180172933842751,393
3484939240,106573901,3,4,17,0,498,13232,0,19,6,275,18,0,4,0.18414322250639387,1,1252,0,458,No[o]ne-,1955,True,0,16226,14923,1,76,0,0,204,6,2,0,0,0,22,0,1,False,0,0,6,1294,1524,3,0.8181818,0.4868288759300221,426
3481228289,106573901,13,4,10,0,685,32345,0,49,11,479,25,0,18,0.23512646954043462,0,10617,6,700,No[o]ne-,2807,True,1,32046,32748,4,152,6,0,288,11,1,1,1,0,31,0,0,False,0,0,14,2862,2202,7,0.7058824,0.6239694349487231,375
3481108573,106573901,7,10,19,0,604,30365,0,56,12,368,25,0,11,0.24870466321243523,0,7961,6,655,No[o]ne-,2895,True,1,29143,31603,1,108,6,1,227,13,0,0,1,0,17,0,0,False,0,0,12,2276,1983,6,0.57575756,0.7480394128292781,342
3469756045,106573901,11,4,6,0,513,20635,0,104,12,191,24,0,7,0.3299725022914757,0,12955,8,702,No[o]ne-,2182,True,1,18656,25529,4,37,8,0,138,12,0,0,0,0,15,0,0,False,0,0,9,3010,2783,5,0.6969697,0.8007239091091897,386
3469697259,106573901,11,3,22,0,585,15305,0,41,12,284,23,0,5,0.33379694019471484,0,4133,3,628,No[o]ne-,2157,True,1,21030,22576,5,47,3,0,239,12,0,0,0,0,6,0,0,False,0,0,7,3307,3199,4,0.6764706,0.8576312085260406,408
3469627734,106573901,16,2,28,1,435,18550,0,40,5,194,21,0,8,0.14591439688715954,0,1503,1,575,No[o]ne-,2056,True,1,14906,19703,7,48,1,0,165,5,0,0,1,0,0,0,0,False,0,0,8,3198,2904,16,0.5121951,0.8266639855218179,426
3467766881,106573901,5,2,11,0,463,10289,0,7,8,115,16,0,8,0.37383177570093457,0,733,3,540,No[o]ne-,1284,True,1,9908,11556,4,17,3,0,102,8,0,0,0,0,0,0,0,False,0,0,6,2360,1831,8,0.4642857,0.597023929217776,471
3467684045,106573901,7,2,24,0,612,14944,0,9,10,236,20,0,13,0.3422703936109527,0,4174,1,617,No[o]ne-,1753,True,1,17880,18026,5,20,1,0,209,10,2,0,0,0,3,0,0,False,0,0,7,2808,2629,9,0.68,0.7522622159662176,419
3465827554,106573901,7,3,13,0,675,23926,0,25,10,438,25,0,13,0.23529411764705882,0,7191,1,684,No[o]ne-,2550,True,1,28687,29070,4,169,1,0,265,10,0,0,1,0,18,0,0,False,1,0,11,2436,2123,8,0.5151515,0.6730343856826865,342
3465738464,106573901,9,4,7,0,651,14780,0,25,4,369,24,0,11,0.1094890510948905,0,6341,3,721,No[o]ne-,2192,True,1,23783,26340,2,103,3,0,263,4,0,1,0,0,6,0,0,False,0,0,6,2507,2278,4,0.61904764,0.8075608284737583,337
3463883085,106573901,28,7,17,0,537,59484,0,40,6,432,25,0,10,0.10535557506584724,0,10264,6,692,No[o]ne-,3417,True,1,30582,39409,4,90,6,0,333,6,1,2,0,0,12,0,0,False,0,0,15,1905,1550,9,0.8095238,0.5192036999798915,363
3463784812,106573901,13,5,21,0,538,15277,0,43,9,227,21,0,5,0.27522935779816515,0,4130,2,592,No[o]ne-,1962,True,1,17592,19358,3,37,2,0,187,10,0,0,1,0,1,0,0,False,0,0,10,2882,1967,18,0.6666667,0.7068168107782022,396
3463606936,106573901,12,5,21,0,701,32408,5053,25,8,695,25,1,21,0.13226784238082118,0,8845,4,661,No[o]ne-,3629,True,1,42398,39979,3,181,4,1,421,8,1,1,0,10,3,1,0,False,1,0,5,2795,2007,8,0.6666667,0.6682083249547557,371
3461557055,106573901,17,1,8,0,1064,27166,0,73,9,432,25,0,22,0.25936599423631124,1,9318,5,790,No[o]ne-,2082,True,1,36920,27413,13,193,5,0,218,9,0,1,0,0,8,0,0,False,0,0,3,2691,2927,5,0.6666667,1.0870701789664186,450
3461442465,106573901,6,6,38,0,425,13429,0,47,2,232,19,0,8,0.05532503457814661,0,2205,4,426,No[o]ne-,2169,False,0,15363,15399,1,56,4,1,204,2,1,0,0,0,12,0,0,False,0,0,10,2668,2357,21,0.47058824,0.7094309270058314,373
3461313295,106573901,10,2,25,1,544,17929,0,40,5,174,19,0,5,0.18484288354898334,0,5240,4,571,No[o]ne-,1623,True,1,14715,15445,5,22,4,0,165,5,0,0,0,3,0,0,0,False,0,0,7,2638,2686,12,0.75,0.8047456263824653,432
3459193562,106573901,11,4,11,0,693,10348,0,25,6,294,20,0,9,0.2508710801393728,0,4749,4,759,No[o]ne-,1435,False,1,16574,18152,3,60,4,0,154,6,0,1,1,0,13,0,0,False,0,0,7,2879,2229,8,0.6296296,0.7703599436959582,353
3459106905,106573901,7,1,16,1,564,7180,0,43,6,157,15,0,6,0.28391167192429023,0,4618,1,480,No[o]ne-,1268,True,1,11919,10144,6,4,1,0,158,6,0,0,1,0,0,0,0,False,0,0,4,3153,2900,14,0.7222222,0.8970440378041423,461
3455271627,106573901,8,6,32,1,579,25144,0,47,15,409,25,0,5,0.2840909090909091,0,14321,5,617,No[o]ne-,3168,False,0,30571,32577,3,65,5,0,341,15,0,1,1,0,20,0,0,False,0,0,16,2886,2942,17,0.8518519,0.9660164890408204,366
3455158250,106573901,10,7,25,1,476,12950,0,53,4,218,15,0,8,0.14906832298136646,0,959,1,383,No[o]ne-,1610,True,0,12772,10277,1,56,1,0,177,4,0,0,0,0,2,0,0,False,0,0,4,2868,3018,22,0.875,0.8849788859843153,386
